id_tarjeta,anio,id_seleccion,seleccion,id_jugador,jugador,amarillas,rojas
848,1998,1.0,Alemania,6117.0,Thomas Haessler,1,0
849,1998,68.0,Rumania,1891.0,Gheorghe Hagi,1,0
850,1998,35.0,Estados Unidos,2814.0,Frankie Hejduk,1,0
851,1998,26.0,Dinamarca,4219.0,Thomas Helveg,1,0
852,1998,56.0,México,7754.0,Luis Hernandez,1,0
853,1998,53.0,Japón,93.0,Takashi Hirano,1,0
854,1998,26.0,Dinamarca,4221.0,Jes Hogh,1,0
855,1998,53.0,Japón,96.0,Masami Ihara,1,0
856,1998,57.0,Nigeria,4490.0,Victor Ikpeba,1,0
857,1998,68.0,Rumania,1892.0,Adrian Ilie,1,0
858,1998,12.0,Bulgaria,2944.0,Ilian Iliev,1,0
859,1998,44.0,Inglaterra,1305.0,Paul Ince,1,0
860,1998,14.0,Camerún,905.0,Samuel Ipoua,1,0
861,1998,57.0,Nigeria,4491.0,Ben Iroha,1,0
862,1998,72.0,Sudáfrica,8248.0,Pierre Issa,1,0
863,1998,34.0,España,4952.0,Ivan Campo,1,0
864,1998,12.0,Bulgaria,2949.0,Trifon Ivanov,1,0
865,1998,72.0,Sudáfrica,8249.0,Willem Jackson,1,0
866,1998,24.0,Croacia,3600.0,Robert Jarni,1,0
867,1998,1.0,Alemania,6159.0,Jens Jeremies,1,0
868,1998,60.0,Paises Bajos,6425.0,Wim Jonk,1,0
869,1998,24.0,Croacia,1102.0,Krunoslav Jurcic,1,0
870,1998,36.0,Francia,3949.0,Christian Karembeu,1,0
871,1998,34.0,España,4961.0,Kiko,1,0
872,1998,21.0,Corea del Sur,7022.0,Tae Young Kim,1,0
873,1998,21.0,Corea del Sur,6996.0,Byung Ji Kim,1,0
874,1998,12.0,Bulgaria,2954.0,Radostin Kishishev,1,0
875,1998,1.0,Alemania,6174.0,Juergen Klinsmann,1,0
876,1998,21.0,Corea del Sur,7030.0,Jong Soo Ko,1,0
877,1998,21.0,Corea del Sur,7047.0,Lim Saeng Lee,1,0
878,1998,11.0,Brasil,1689.0,Leonardo,1,0
879,1998,58.0,Noruega,7424.0,Oyvind Leonhardsen,1,0
880,1998,36.0,Francia,3974.0,Bixente Lizarazu,1,0
881,1998,52.0,Jamaica,7274.0,Stephen Malcolm,1,0
882,1998,48.0,Irán,4144.0,Mehrdad Minavand,1,0
883,1998,90.0,RF de Yugoslavia,3664.0,Zoran Mirkovic,1,0
884,1998,51.0,Italia,5698.0,Francesco Moriero,1,0
885,1998,68.0,Rumania,1913.0,Dorinel Munteanu,1,0
886,1998,58.0,Noruega,7428.0,Erik Mykland,1,0
887,1998,34.0,España,5001.0,Miguel Angel Nadal,1,0
888,1998,53.0,Japón,144.0,Hiroshi Nanami,1,0
889,1998,26.0,Dinamarca,4260.0,Allan Nielsen,1,0
890,1998,14.0,Camerún,951.0,Pierre Njanka,1,0
891,1998,72.0,Sudáfrica,8278.0,David Nyathi,1,0
892,1998,90.0,RF de Yugoslavia,3681.0,Perica Ognjenovic,1,0
893,1998,56.0,México,7809.0,Jaime Ordiales,1,0
894,1998,56.0,México,7817.0,Ricardo Pelaez Linares,1,0
895,1998,12.0,Bulgaria,2989.0,Luboslav Penev,1,0
896,1998,36.0,Francia,4005.0,Emmanuel Petit,1,0
897,1998,90.0,RF de Yugoslavia,3701.0,Zeljko Petrovic,1,0
898,1998,8.0,Austria,4621.0,Anton Pfeffer,1,0
899,1998,35.0,Estados Unidos,2864.0,Eddie Pope,1,0
900,1998,24.0,Croacia,3705.0,Robert Prosinecki,1,0
901,1998,17.0,Chile,737.0,Miguel Ramirez,1,0
902,1998,35.0,Estados Unidos,2870.0,David Regis,1,0
903,1998,8.0,Austria,4632.0,Hannes Reinmayr,1,0
904,1998,60.0,Paises Bajos,6466.0,Michael Reiziger,1,0
905,1998,35.0,Estados Unidos,2871.0,Claudio Reyna,1,0
906,1998,6.0,Argentina,5377.0,Carlos Roa,1,0
907,1998,11.0,Brasil,1784.0,Roberto Carlos,1,0
908,1998,62.0,Paraguay,4412.0,Aristides Rojas,1,0
909,1998,17.0,Chile,756.0,Marcelo Salas,1,0
910,1998,26.0,Dinamarca,4276.0,Michael Schjonberg,1,0
911,1998,26.0,Dinamarca,4278.0,Peter Schmeichel,1,0
912,1998,44.0,Inglaterra,1384.0,Paul Scholes,1,0
913,1998,44.0,Inglaterra,1386.0,David Seaman,1,0
914,1998,60.0,Paises Bajos,6478.0,Clarence Seedorf,1,0
915,1998,6.0,Argentina,5405.0,Roberto Sensini,1,0
916,1998,34.0,España,5065.0,Sergi,1,0
917,1998,19.0,Colombia,2720.0,Mauricio Serna,1,0
918,1998,44.0,Inglaterra,1389.0,Alan Shearer,1,0
919,1998,6.0,Argentina,5408.0,Diego Simeone,1,0
920,1998,78.0,Túnez,7252.0,Skander Souayah,1,0
921,1998,13.0,Bélgica,6698.0,Lorenzo Staelens,1,0
922,1998,90.0,RF de Yugoslavia,3732.0,Dejan Stankovic,1,0
923,1998,24.0,Croacia,1151.0,Igor Stimac,1,0
924,1998,12.0,Bulgaria,3001.0,Hristo Stoichkov,1,0
925,1998,24.0,Croacia,3743.0,Davor Suker,1,0
926,1998,17.0,Chile,767.0,Nelson Tapia,1,0
927,1998,60.0,Paises Bajos,6511.0,Pierre Van Hooijdonk,1,0
928,1998,8.0,Austria,4659.0,Ivica Vastic,1,0
929,1998,6.0,Argentina,5436.0,Juan Veron,1,0
930,1998,13.0,Bélgica,6751.0,Gordan Vidovic,1,0
931,1998,36.0,Francia,4068.0,Patrick Vieira,1,0
932,1998,56.0,México,7894.0,German Villa,1,0
933,1998,6.0,Argentina,5438.0,Nelson Vivas,1,0
934,1998,14.0,Camerún,984.0,Pierre Wome,1,0
935,1998,53.0,Japón,183.0,Motohiro Yamaguchi,1,0
936,1998,17.0,Chile,793.0,Ivan Zamorano,1,0
937,1998,48.0,Irán,4183.0,Javad Zarincheh,1,0
938,1998,11.0,Brasil,1835.0,Ze Carlos Ii,1,0
939,2002,77.0,Turquía,5478.0,Alpay Ozalan,2,1
940,2002,62.0,Paraguay,4296.0,Roberto Acuña,1,1
941,2002,65.0,Portugal,3202.0,Beto,1,1
942,2002,70.0,Senegal,1025.0,Salif Diao,1,1
943,2002,11.0,Brasil,1794.0,Ronaldinho,1,1
944,2002,51.0,Italia,5779.0,Francesco Totti,1,1
945,2002,6.0,Argentina,5208.0,Claudio Caniggia,0,1
946,2002,33.0,Eslovenia,3778.0,Nastja Ceh,0,1
947,2002,36.0,Francia,3937.0,Thierry Henry,0,1
948,2002,65.0,Portugal,3250.0,Joao Pinto,0,1
949,2002,56.0,México,7777.0,Rafael Marquez,0,1
950,2002,62.0,Paraguay,4403.0,Carlos Paredes,0,1
951,2002,1.0,Alemania,6253.0,Carsten Ramelow,0,1
952,2002,18.0,China,5504.0,Jiayi Shao,0,1
953,2002,14.0,Camerún,974.0,Patrick Suffo,0,1
954,2002,77.0,Turquía,5490.0,Hakan Unsal,0,1
955,2002,1.0,Alemania,6047.0,Michael Ballack,3,0
956,2002,77.0,Turquía,5453.0,Emre Belozoglu,3,0
957,2002,77.0,Turquía,5469.0,Tugay Kerimoglu,3,0
958,2002,69.0,Rusia,249.0,Dmitry Alenichev,2,0
959,2002,77.0,Turquía,5450.0,Emre Asik,2,0
960,2002,34.0,España,4874.0,Ruben Baraja,2,0
961,2002,35.0,Estados Unidos,2752.0,Gregg Berhalter,2,0
962,2002,51.0,Italia,5568.0,Fabio Cannavaro,2,0
963,2002,27.0,Ecuador,21.0,Clever Chala,2,0
964,2002,70.0,Senegal,1016.0,Aliou Cisse,2,0
965,2002,70.0,Senegal,1019.0,Ferdinand Coly,2,0
966,2002,70.0,Senegal,1020.0,Omar Daf,2,0
967,2002,70.0,Senegal,1035.0,Khalilou Fadiga,2,0
968,2002,78.0,Túnez,7193.0,Hassan Gabsi,2,0
969,2002,80.0,Uruguay,5877.0,Pablo Garcia,2,0
970,2002,1.0,Alemania,6120.0,Didi Hamann,2,0
971,2002,35.0,Estados Unidos,2814.0,Frankie Hejduk,2,0
972,2002,65.0,Portugal,3252.0,Jorge Costa,2,0
973,2002,33.0,Eslovenia,3791.0,Amir Karic,2,0
974,2002,21.0,Corea del Sur,7022.0,Tae Young Kim,2,0
975,2002,35.0,Estados Unidos,2841.0,Pablo Mastroeni,2,0
976,2002,33.0,Eslovenia,3800.0,Zeljko Milinovic,2,0
977,2002,72.0,Sudáfrica,8267.0,Aaron Mokoena,2,0
978,2002,33.0,Eslovenia,3805.0,Miran Pavlin,2,0
979,2002,36.0,Francia,4005.0,Emmanuel Petit,2,0
980,2002,35.0,Estados Unidos,2864.0,Eddie Pope,2,0
981,2002,26.0,Dinamarca,4267.0,Christian Poulsen,2,0
982,2002,80.0,Uruguay,5984.0,Marcelo Romero,2,0
983,2002,11.0,Brasil,1796.0,Roque Junior,2,0
984,2002,77.0,Turquía,5485.0,Hasan Sas,2,0
985,2002,69.0,Rusia,405.0,Andrei Solomatin,2,0
986,2002,64.0,Polonia,3159.0,Piotr Swierczewski,2,0
987,2002,53.0,Japón,175.0,Kazuyuki Toda,2,0
988,2002,13.0,Bélgica,6734.0,Yves Vanderhaeghe,2,0
989,2002,1.0,Alemania,6325.0,Christian Ziege,2,0
990,2002,80.0,Uruguay,5800.0,Sebastian Abreu,1,0
991,2002,35.0,Estados Unidos,2739.0,Jeff Agoos,1,0
992,2002,21.0,Corea del Sur,6925.0,Jung Hwan Ahn,1,0
993,2002,77.0,Turquía,5448.0,Fatih Akyel,1,0
994,2002,4.0,Arabia Saudita,4786.0,Nawaf Al Temiyat,1,0
995,2002,4.0,Arabia Saudita,4788.0,Al Hasan Al Yami,1,0
996,2002,73.0,Suecia,3332.0,Niclas Alexandersson,1,0
997,2002,73.0,Suecia,3333.0,Marcus Allback,1,0
998,2002,6.0,Argentina,5156.0,Matias Almeyda,1,0
999,2002,62.0,Paraguay,4307.0,Francisco Arce,1,0
1000,2002,56.0,México,7647.0,Jesus Arellano,1,0
1001,2002,78.0,Túnez,7151.0,Khaled Badra,1,0
1002,2002,64.0,Polonia,3027.0,Arkadiusz Bak,1,0
1003,2002,6.0,Argentina,5181.0,Gabriel Batistuta,1,0
1004,2002,1.0,Alemania,6050.0,Frank Baumann,1,0
1005,2002,35.0,Estados Unidos,2749.0,DaMarcus Beasley,1,0
1006,2002,70.0,Senegal,1012.0,Habib Beye,1,0
1007,2002,56.0,México,7660.0,Cuauhtemoc Blanco,1,0
1008,2002,78.0,Túnez,7172.0,Riadh Bouazizi,1,0
1009,2002,62.0,Paraguay,4333.0,Julio Cesar Caceres,1,0
1010,2002,11.0,Brasil,1567.0,Cafu,1,0
1011,2002,70.0,Senegal,1013.0,Henri Camara,1,0
1012,2002,44.0,Inglaterra,1235.0,Sol Campbell,1,0
1013,2002,62.0,Paraguay,4340.0,Denis Caniza,1,0
1014,2002,62.0,Paraguay,4342.0,Jose Cardozo,1,0
1015,2002,80.0,Uruguay,5836.0,Fabian Carini,1,0
1016,2002,56.0,México,7678.0,Salvador Carmona,1,0
1017,2002,72.0,Sudáfrica,8240.0,Bradley Carnell,1,0
1018,2002,22.0,Costa Rica,1978.0,Carlos Castro,1,0
1019,2002,33.0,Eslovenia,3777.0,Ales Ceh,1,0
1020,2002,22.0,Costa Rica,1980.0,Walter Centeno,1,0
1021,2002,27.0,Ecuador,20.0,Jose Cevallos,1,0
1022,2002,21.0,Corea del Sur,6930.0,Du Ri Cha,1,0
1023,2002,6.0,Argentina,5216.0,Jose Chamot,1,0
1024,2002,21.0,Corea del Sur,6945.0,Jin Cheul Choi,1,0
1025,2002,33.0,Eslovenia,3780.0,Sebastijan Cimirotic,1,0
1026,2002,51.0,Italia,5589.0,Francesco Coco,1,0
1027,2002,44.0,Inglaterra,1249.0,Ashley Cole,1,0
1028,2002,27.0,Ecuador,23.0,Ulises De La Cruz,1,0
1029,2002,34.0,España,4908.0,De Pedro,1,0
1030,2002,27.0,Ecuador,24.0,Agustin Delgado,1,0
1031,2002,11.0,Brasil,1593.0,Denilson,1,0
1032,2002,70.0,Senegal,1031.0,Bouba Diop,1,0
1033,2002,70.0,Senegal,1033.0,El Hadji Diouf,1,0
1034,2002,36.0,Francia,3908.0,Christophe Dugarry,1,0
1035,2002,44.0,Inglaterra,1270.0,Rio Ferdinand,1,0
1036,2002,46.0,Irlanda,7453.0,Steve Finnan,1,0
1037,2002,14.0,Camerún,900.0,Marc-Vivien Foe,1,0
1038,2002,62.0,Paraguay,4365.0,Juan Carlos Franco,1,0
1039,2002,65.0,Portugal,3237.0,Frechaut,1,0
1040,2002,35.0,Estados Unidos,2800.0,Brad Friedel,1,0
1041,2002,1.0,Alemania,6100.0,Torsten Frings,1,0
1042,2002,56.0,México,7729.0,Alberto Garcia Aspe,1,0
1043,2002,62.0,Paraguay,4369.0,Diego Gavilan,1,0
1044,2002,14.0,Camerún,901.0,Geremi,1,0
1045,2002,78.0,Túnez,7196.0,Kais Ghodhbane,1,0
1046,2002,11.0,Brasil,1643.0,Gilberto Silva,1,0
1047,2002,22.0,Costa Rica,2001.0,Ronald Gomez,1,0
1048,2002,6.0,Argentina,5273.0,Cristian Gonzalez,1,0
1049,2002,27.0,Ecuador,36.0,Raul Guerron,1,0
1050,2002,64.0,Polonia,3075.0,Tomasz Hajto,1,0
1051,2002,26.0,Dinamarca,4218.0,Jan Heintze,1,0
1052,2002,26.0,Dinamarca,4219.0,Thomas Helveg,1,0
1053,2002,56.0,México,7754.0,Luis Hernandez,1,0
1054,2002,44.0,Inglaterra,1292.0,Emile Heskey,1,0
1055,2002,34.0,España,4945.0,Fernando Hierro,1,0
1056,2002,21.0,Corea del Sur,6972.0,Myung Bo Hong,1,0
1057,2002,53.0,Japón,97.0,Junichi Inamoto,1,0
1058,2002,72.0,Sudáfrica,8248.0,Pierre Issa,1,0
1059,2002,73.0,Suecia,3415.0,Andreas Jakobsson,1,0
1060,2002,1.0,Alemania,6156.0,Carsten Jancker,1,0
1061,2002,78.0,Túnez,7208.0,Zied Jaziri,1,0
1062,2002,26.0,Dinamarca,4228.0,Niclas Jensen,1,0
1063,2002,1.0,Alemania,6159.0,Jens Jeremies,1,0
1064,2002,34.0,España,4956.0,Juanfran,1,0
1065,2002,1.0,Alemania,6161.0,Oliver Kahn,1,0
1066,2002,14.0,Camerún,909.0,Raymond Kalla,1,0
1067,2002,27.0,Ecuador,42.0,Ivan Kaviedes,1,0
1068,2002,1.0,Alemania,6165.0,Sebastian Kehl,1,0
1069,2002,69.0,Rusia,323.0,Dmitry Khokhlov,1,0
1070,2002,21.0,Corea del Sur,7014.0,Nam Il Kim,1,0
1071,2002,1.0,Alemania,6176.0,Miroslav Klose,1,0
1072,2002,24.0,Croacia,1108.0,Robert Kovac,1,0
1073,2002,64.0,Polonia,3099.0,Marek Kozminski,1,0
1074,2002,64.0,Polonia,3102.0,Jacek Krzynowek,1,0
1075,2002,64.0,Polonia,3104.0,Cezary Kucharski,1,0
1076,2002,73.0,Suecia,3440.0,Henrik Larsson,1,0
1077,2002,14.0,Camerún,916.0,Lauren,1,0
1078,2002,26.0,Dinamarca,4245.0,Martin Laursen,1,0
1079,2002,21.0,Corea del Sur,7036.0,Chun Soo Lee,1,0
1080,2002,21.0,Corea del Sur,7039.0,Eul Yong Lee,1,0
1081,2002,21.0,Corea del Sur,7048.0,Min Sung Lee,1,0
1082,2002,35.0,Estados Unidos,2834.0,Eddie Lewis,1,0
1083,2002,18.0,China,5497.0,Tie Li,1,0
1084,2002,18.0,China,5498.0,Weifeng Li,1,0
1085,2002,18.0,China,5499.0,Xiaopeng Li,1,0
1086,2002,64.0,Polonia,3119.0,Radoslaw Majdan,1,0
1087,2002,77.0,Turquía,5473.0,Ilhan Mansiz,1,0
1088,2002,22.0,Costa Rica,4976.0,Luis Marin,1,0
1089,2002,22.0,Costa Rica,2021.0,Gilberto Martinez,1,0
1090,2002,46.0,Irlanda,7470.0,Jason Mcateer,1,0
1091,2002,72.0,Sudáfrica,8261.0,Benni Mccarthy,1,0
1092,2002,78.0,Túnez,7231.0,Mourad Melki,1,0
1093,2002,80.0,Uruguay,5924.0,Gustavo Mendez,1,0
1094,2002,44.0,Inglaterra,1344.0,Danny Mills,1,0
1095,2002,53.0,Japón,126.0,Tsuneyasu Miyamoto,1,0
1096,2002,73.0,Suecia,3465.0,Johan Mjallby,1,0
1097,2002,72.0,Sudáfrica,8268.0,Teboho Mokoena,1,0
1098,2002,51.0,Italia,5693.0,Vincenzo Montella,1,0
1099,2002,80.0,Uruguay,5929.0,Paolo Montero,1,0
1100,2002,34.0,España,4998.0,Fernando Morientes,1,0
1101,2002,53.0,Japón,141.0,Koji Nakata,1,0
1102,2002,53.0,Japón,142.0,Masashi Nakayama,1,0
1103,2002,1.0,Alemania,6232.0,Oliver Neuville,1,0
1104,2002,72.0,Sudáfrica,8277.0,Siyabonga Nomvethe,1,0
1105,2002,4.0,Arabia Saudita,4837.0,Mohammed Noor,1,0
1106,2002,72.0,Sudáfrica,8279.0,Cyril Nzama,1,0
1107,2002,14.0,Camerún,959.0,Salomon Olembe,1,0
1108,2002,64.0,Polonia,3134.0,Emmanuel Olisadebe,1,0
1109,2002,51.0,Italia,5718.0,Christian Panucci,1,0
1110,2002,21.0,Corea del Sur,7075.0,Ji Sung Park,1,0
1111,2002,77.0,Turquía,5481.0,Ergun Penbe,1,0
1112,2002,56.0,México,7823.0,Oscar Perez,1,0
1113,2002,65.0,Portugal,3297.0,Petit,1,0
1114,2002,69.0,Rusia,372.0,Ruslan Pimenov,1,0
1115,2002,27.0,Ecuador,59.0,Augusto Poroso,1,0
1116,2002,72.0,Sudáfrica,8284.0,Lucas Radebe,1,0
1117,2002,77.0,Turquía,5482.0,Rustu Recber,1,0
1118,2002,46.0,Irlanda,7482.0,Steven Reid,1,0
1119,2002,35.0,Estados Unidos,2871.0,Claudio Reyna,1,0
1120,2002,11.0,Brasil,1784.0,Roberto Carlos,1,0
1121,2002,80.0,Uruguay,5979.0,Dario Rodriguez,1,0
1122,2002,33.0,Eslovenia,3809.0,Mladen Rudonja,1,0
1123,2002,65.0,Portugal,3309.0,Rui Costa,1,0
1124,2002,6.0,Argentina,5396.0,Walter Samuel,1,0
1125,2002,26.0,Dinamarca,4275.0,Ebbe Sand,1,0
1126,2002,62.0,Paraguay,4419.0,Roque Santa Cruz,1,0
1127,2002,1.0,Alemania,6273.0,Bernd Schneider,1,0
1128,2002,44.0,Inglaterra,1384.0,Paul Scholes,1,0
1129,2002,69.0,Rusia,392.0,Igor Semshov,1,0
1130,2002,69.0,Rusia,393.0,Dmitri Sennikov,1,0
1131,2002,21.0,Corea del Sur,7084.0,Ki Hyeon Seol,1,0
1132,2002,80.0,Uruguay,5998.0,Dario Silva,1,0
1133,2002,6.0,Argentina,5408.0,Diego Simeone,1,0
1134,2002,24.0,Croacia,1145.0,Josip Simunic,1,0
1135,2002,69.0,Rusia,402.0,Alexei Smertin,1,0
1136,2002,57.0,Nigeria,4533.0,Efetobore Sodje,1,0
1137,2002,22.0,Costa Rica,2049.0,Mauricio Solis,1,0
1138,2002,14.0,Camerún,972.0,Rigobert Song,1,0
1139,2002,21.0,Corea del Sur,7089.0,Chong Gug Song,1,0
1140,2002,46.0,Irlanda,7487.0,Steve Staunton,1,0
1141,2002,77.0,Turquía,5488.0,Hakan Sukur,1,0
1142,2002,73.0,Suecia,3520.0,Magnus Svensson,1,0
1143,2002,62.0,Paraguay,4427.0,Ricardo Tavarelli,1,0
1144,2002,14.0,Camerún,977.0,Bill Tchato,1,0
1145,2002,27.0,Ecuador,71.0,Carlos Tenorio,1,0
1146,2002,70.0,Senegal,1073.0,Pape Thiaw,1,0
1147,2002,26.0,Dinamarca,4287.0,Stig Tofting,1,0
1148,2002,24.0,Croacia,1158.0,Stjepan Tomas,1,0
1149,2002,26.0,Dinamarca,4288.0,Jon Dahl Tomasson,1,0
1150,2002,51.0,Italia,5776.0,Damiano Tommasi,1,0
1151,2002,56.0,México,7878.0,Gerardo Torrado,1,0
1152,2002,78.0,Túnez,7256.0,Hatem Trabelsi,1,0
1153,2002,34.0,España,5086.0,Juan Carlos Valeron,1,0
1154,2002,13.0,Bélgica,6709.0,Daniel van Buyten,1,0
1155,2002,13.0,Bélgica,6716.0,Peter Van Der Heyden,1,0
1156,2002,13.0,Bélgica,6725.0,Eric Van Meir,1,0
1157,2002,13.0,Bélgica,6739.0,Gert Verheyen,1,0
1158,2002,56.0,México,7893.0,Manuel Vidrio,1,0
1159,2002,51.0,Italia,5787.0,Christian Vieri,1,0
1160,2002,33.0,Eslovenia,3817.0,Muamer Vugdalic,1,0
1161,2002,57.0,Nigeria,4542.0,Taribo West,1,0
1162,2002,35.0,Estados Unidos,2901.0,Josh Wolff,1,0
1163,2002,14.0,Camerún,984.0,Pierre Wome,1,0
1164,2002,18.0,China,5508.0,Yunlong Xu,1,0
1165,2002,18.0,China,5510.0,Pu Yang,1,0
1166,2002,21.0,Corea del Sur,7095.0,Sang Chul Yoo,1,0
1167,2002,51.0,Italia,5794.0,Gianluca Zambrotta,1,0
1168,2002,51.0,Italia,5795.0,Cristiano Zanetti,1,0
1169,2002,24.0,Croacia,1169.0,Boris Zivkovic,1,0
1170,2002,72.0,Sudáfrica,8292.0,Sibusiso Zuma,1,0
1171,2006,36.0,Francia,4075.0,Zinedine Zidane,3,1
1172,2006,65.0,Portugal,3214.0,Costinha,2,1
1173,2006,38.0,Ghana,1474.0,Asamoah Gyan,2,1
1174,2006,3.0,Angola,7922.0,Andre,1,1
1175,2006,60.0,Paises Bajos,6371.0,Khalid Boulahrouz,1,1
1176,2006,51.0,Italia,5605.0,Daniele De Rossi,1,1
1177,2006,65.0,Portugal,3221.0,Deco,1,1
1178,2006,7.0,Australia,7307.0,Brett Emerton,1,1
1179,2006,78.0,Túnez,7208.0,Zied Jaziri,1,1
1180,2006,73.0,Suecia,3456.0,Teddy Lucic,1,1
1181,2006,91.0,Serbia y Montenegro,3673.0,Albert Nadj,1,1
1182,2006,60.0,Paises Bajos,6498.0,Giovanni Van Bronckhorst,1,1
1183,2006,75.0,Togo,6902.0,Jean-Paul Abalo,0,1
1184,2006,6.0,Argentina,5229.0,Leandro Cufre,0,1
1185,2006,23.0,Costa de Marfil,6773.0,Cyrille Domoraud,0,1
1186,2006,76.0,Trinidad y Tobago,611.0,Avery John,0,1
1187,2006,91.0,Serbia y Montenegro,3618.0,Mateja Kezman,0,1
1188,2006,35.0,Estados Unidos,2841.0,Pablo Mastroeni,0,1
1189,2006,51.0,Italia,5686.0,Marco Materazzi,0,1
1190,2006,56.0,México,7821.0,Luis Perez,0,1
1191,2006,67.0,República Checa,555.0,Jan Polak,0,1
1192,2006,35.0,Estados Unidos,2864.0,Eddie Pope,0,1
1193,2006,44.0,Inglaterra,1380.0,Wayne Rooney,0,1
1194,2006,24.0,Croacia,1144.0,Dario Simic,0,1
1195,2006,24.0,Croacia,1145.0,Josip Simunic,0,1
1196,2006,64.0,Polonia,3157.0,Radoslaw Sobolewski,0,1
1197,2006,67.0,República Checa,588.0,Tomas Ujfalusi,0,1
1198,2006,79.0,Ucrania,7121.0,Vladyslav Vashchuk,0,1
1199,2006,38.0,Ghana,1488.0,Sulley Muntari,3,0
1200,2006,36.0,Francia,4031.0,Willy Sagnol,3,0
1201,2006,51.0,Italia,5794.0,Gianluca Zambrotta,3,0
1202,2006,36.0,Francia,3820.0,Eric Abidal,2,0
1203,2006,73.0,Suecia,3333.0,Marcus Allback,2,0
1204,2006,38.0,Ghana,1458.0,Stephen Appiah,2,0
1205,2006,1.0,Alemania,6064.0,Tim Borowski,2,0
1206,2006,64.0,Polonia,3036.0,Artur Boruc,2,0
1207,2006,78.0,Túnez,7172.0,Riadh Bouazizi,2,0
1208,2006,11.0,Brasil,1567.0,Cafu,2,0
1209,2006,7.0,Australia,7294.0,Tim Cahill,2,0
1210,2006,51.0,Italia,5565.0,Mauro Camoranesi,2,0
1211,2006,27.0,Ecuador,23.0,Ulises De La Cruz,2,0
1212,2006,23.0,Costa de Marfil,6775.0,Didier Drogba,2,0
1213,2006,38.0,Ghana,1473.0,Michael Essien,2,0
1214,2006,1.0,Alemania,6100.0,Torsten Frings,2,0
1215,2006,51.0,Italia,5641.0,Gennaro Gattuso,2,0
1216,2006,91.0,Serbia y Montenegro,3580.0,Goran Gavrancic,2,0
1217,2006,7.0,Australia,7313.0,Vince Grella,2,0
1218,2006,44.0,Inglaterra,1287.0,Owen Hargreaves,2,0
1219,2006,6.0,Argentina,5279.0,Gabriel Heinze,2,0
1220,2006,78.0,Túnez,7205.0,Radhi Jaidi,2,0
1221,2006,11.0,Brasil,1673.0,Juan,2,0
1222,2006,91.0,Serbia y Montenegro,3621.0,Ognjen Koroman,2,0
1223,2006,24.0,Croacia,1108.0,Robert Kovac,2,0
1224,2006,21.0,Corea del Sur,7036.0,Chun Soo Lee,2,0
1225,2006,3.0,Angola,7933.0,Loco,2,0
1226,2006,67.0,República Checa,520.0,Vratislav Lokvenc,2,0
1227,2006,48.0,Irán,4139.0,Mehrzad Madanchi,2,0
1228,2006,36.0,Francia,3982.0,Claude Makelele,2,0
1229,2006,65.0,Portugal,3262.0,Maniche,2,0
1230,2006,22.0,Costa Rica,4976.0,Luis Marin,2,0
1231,2006,56.0,México,7777.0,Rafael Marquez,2,0
1232,2006,6.0,Argentina,5314.0,Javier Mascherano,2,0
1233,2006,1.0,Alemania,6215.0,Christoph Metzelder,2,0
1234,2006,53.0,Japón,126.0,Tsuneyasu Miyamoto,2,0
1235,2006,48.0,Irán,4154.0,Javad Nekounam,2,0
1236,2006,65.0,Portugal,3280.0,Nuno Valente,2,0
1237,2006,1.0,Alemania,6238.0,David Odonkor,2,0
1238,2006,62.0,Paraguay,4403.0,Carlos Paredes,2,0
1239,2006,65.0,Portugal,3297.0,Petit,2,0
1240,2006,34.0,España,5028.0,Carles Puyol,2,0
1241,2006,65.0,Portugal,3305.0,Ricardo Carvalho,2,0
1242,2006,75.0,Togo,6919.0,Alaixys Romao,2,0
1243,2006,11.0,Brasil,1795.0,Ronaldo,2,0
1244,2006,79.0,Ucrania,7114.0,Andriy Rusol,2,0
1245,2006,36.0,Francia,4032.0,Louis Saha,2,0
1246,2006,75.0,Togo,6920.0,Moustapha Salifou,2,0
1247,2006,6.0,Argentina,5411.0,Juan Sorin,2,0
1248,2006,79.0,Ucrania,7119.0,Vyacheslav Sviderskyi,2,0
1249,2006,44.0,Inglaterra,1411.0,John Terry,2,0
1250,2006,56.0,México,7878.0,Gerardo Torrado,2,0
1251,2006,24.0,Croacia,1159.0,Igor Tudor,2,0
1252,2006,27.0,Ecuador,4746.0,Antonio Valencia,2,0
1253,2006,60.0,Paises Bajos,6496.0,Mark Van Bommel,2,0
1254,2006,76.0,Trinidad y Tobago,620.0,Aurtis Whitley,2,0
1255,2006,3.0,Angola,7943.0,Ze Kalanga,2,0
1256,2006,62.0,Paraguay,4296.0,Roberto Acuña,1,0
1257,2006,38.0,Ghana,1443.0,Eric Addo,1,0
1258,2006,38.0,Ghana,1444.0,Otto Addo,1,0
1259,2006,75.0,Togo,6903.0,Emmanuel Adebayor,1,0
1260,2006,11.0,Brasil,1522.0,Adriano,1,0
1261,2006,21.0,Corea del Sur,6925.0,Jung Hwan Ahn,1,0
1262,2006,4.0,Arabia Saudita,4759.0,Ahmed Al Dosari,1,0
1263,2006,4.0,Arabia Saudita,4762.0,Omar Al Ghamdi,1,0
1264,2006,4.0,Arabia Saudita,4768.0,Sami Al Jaber,1,0
1265,2006,4.0,Arabia Saudita,4786.0,Nawaf Al Temiyat,1,0
1266,2006,34.0,España,4851.0,David Albelda,1,0
